face_scalar
2.449998917875634561e+02
2.128705963413440543e+02
2.345285572560777325e+02
2.250535341724281579e+02
2.151442116468931545e+02
2.238198746930160894e+02
2.704304137518749371e+02
2.444639174119093639e+02
2.273308513940690148e+02
2.331853591488341806e+02
2.396366030966290452e+02
2.503025438668203151e+02
2.586838449425717954e+02
2.661554288541286155e+02
2.454752295515400249e+02
2.464873125842230195e+02
2.187700926714844627e+02
2.212463145059978160e+02
2.217141723986440809e+02
2.208188692415050411e+02
2.210604098695123128e+02
2.206814093414958791e+02
2.117513905771689053e+02
2.149349230565904918e+02
2.162137957147729423e+02
2.149097197952642375e+02
2.176292936179713990e+02
2.182625722847934924e+02
2.202080663181072566e+02
2.208233782596437322e+02
2.264750339508209720e+02
2.252251490996970062e+02
2.273061007701396647e+02
2.236628977415901147e+02
2.328969605974624812e+02
2.457930430838368920e+02
2.394164268344285631e+02
2.439846826713823305e+02
2.645003975615477998e+02
2.314085009773273498e+02
2.388861942489713783e+02
2.333374152809284681e+02
2.364408383581716180e+02
2.608903687592718939e+02
2.725181683760054625e+02
2.536174169429480969e+02
2.561495488249855157e+02
3.415692748456502272e+02
3.506386555816474697e+02
3.572960445148510189e+02
3.687182410883437456e+02
3.763380815162771000e+02
3.940548171878814969e+02
4.063345194758812795e+02
4.172248149562914818e+02
4.535819486828140157e+02
4.586589490935038498e+02
4.555836775881446670e+02
4.094535696506879958e+02
4.304261246305910049e+02
4.303642814832786030e+02
4.148742538778270159e+02
4.324278535359217130e+02
4.075161552281074364e+02
3.804749672875744295e+02
3.730486933472080295e+02
3.860352823333956280e+02
3.729510706568929095e+02
3.636394022113691449e+02
3.672879344015188963e+02
3.636130138608550624e+02
3.635925338289653155e+02
3.649255527408531066e+02
3.595628538470811577e+02
3.789419159461531308e+02
3.524890916156289791e+02
3.535515285259311895e+02
3.527977217220922626e+02
3.567278918963017986e+02
3.598397434873292582e+02
3.463725859180181033e+02
3.954166609670593857e+02
3.826922801327837647e+02
4.261920407307183609e+02
3.042675850795308179e+02
3.084982790719680565e+02
2.996081200685007957e+02
3.093904057959845773e+02
2.921696716716161291e+02
3.004326724338333179e+02
2.864038707722082222e+02
2.918154604146771476e+02
2.842813912531630649e+02
3.308119057008168511e+02
2.788839593156686192e+02
2.712735033194900893e+02
2.714051501220246223e+02
2.754192635285076562e+02
2.976213093487667152e+02
3.081276291097870512e+02
3.232100456347533850e+02
3.038401362970953414e+02
2.885059175630769914e+02
3.436386722358009251e+02
3.436865537882452486e+02
3.527392903663696302e+02
3.597228119380424687e+02
3.470402844155808566e+02
3.346236189682422832e+02
3.283870671953177407e+02
3.609012971430654488e+02
3.659245051611012514e+02
3.445095139199973460e+02
3.512118024417227389e+02
3.289065097990060735e+02
3.348301355844905629e+02
3.654513875604897635e+02
3.609350999908931499e+02
3.527132071739068238e+02
3.489135354102209021e+02
2.759577639634787261e+02
2.763881763419326489e+02
2.856098361861403987e+02
2.890115543305720962e+02
2.997082674951292915e+02
2.908779193290872058e+02
3.079334425675634179e+02
3.003801958264550080e+02
2.946280707185654251e+02
2.944305290080781106e+02
2.974323667154049531e+02
2.989802722495572880e+02
3.050163612891136040e+02
3.208614673897812395e+02
3.118235406428981946e+02
3.203358179135641421e+02
3.209661120146320741e+02
3.339312260028696642e+02
3.399459798617681372e+02
3.343528663765171700e+02
3.463127713000955623e+02
3.495180750210311658e+02
3.530237508382124361e+02
3.593839551921850557e+02
3.426447257360762819e+02
3.536128701675347088e+02
3.403418890919055571e+02
3.439152326734404710e+02
3.615240796451412280e+02
3.605389062373760680e+02
3.565168880640630960e+02
3.480964183625331430e+02
3.314625445370756438e+02
3.410834894683470679e+02
3.612141722495042018e+02
3.651694699434625022e+02
3.303026446768505480e+02
3.434846244144743537e+02
3.516616530246233765e+02
3.597702559283819141e+02
3.645051325896914136e+02
3.597638421886828723e+02
3.535732552552012180e+02
3.510389078100218399e+02
3.591067359381498250e+02
3.598863149055011377e+02
3.536626096912714274e+02
3.509123483173463569e+02
3.140861276270216536e+02
3.267353657456704354e+02
3.308110523883686369e+02
3.425553599296978859e+02
2.995234264281047558e+02
3.077652919788241093e+02
3.080237093560920130e+02
3.184202316469877019e+02
3.429895172495960765e+02
3.514322903542895347e+02
3.494374421339462060e+02
3.508640896660834301e+02
3.217331703479648581e+02
3.345581484092439837e+02
3.409574565671105688e+02
3.473939771871193898e+02
2.163422844350214689e+02
2.099178082021348075e+02
2.025172563485015473e+02
2.002486769044467110e+02
2.211727140604023987e+02
2.142379578139581611e+02
2.064575766070897487e+02
2.019455867040306885e+02
1.974866766920060570e+02
1.979259276294232848e+02
1.991835864915900345e+02
2.002882915237261443e+02
2.242930563875494272e+02
2.174287583152649859e+02
2.079787895015228685e+02
2.053365982541112942e+02
2.191074767908434922e+02
2.157119016208263531e+02
2.042118952846120408e+02
2.043002054231673412e+02
2.039411798675942009e+02
2.031760862440828532e+02
2.007235439573330495e+02
2.044009438634909657e+02
3.177619411272689263e+02
3.137594792662044370e+02
3.257388016805410302e+02
3.111130885640240535e+02
2.824813450401464365e+02
2.643820921605217222e+02
2.359488687442964192e+02
2.301293484183286182e+02
2.825523708648260026e+02
2.628133226966010625e+02
2.325176671194240043e+02
2.237644397303197366e+02
3.112723968194268878e+02
3.197855195864189568e+02
3.133700139108482858e+02
3.192181099455708591e+02
2.831932251848205055e+02
2.633539209022966361e+02
2.345569287646995065e+02
2.234597231500518717e+02
2.983555182978650464e+02
2.766918523388293920e+02
2.462767464921701333e+02
2.413850897816264478e+02
2.121241817464074302e+02
2.069768446300516871e+02
1.959286530653105274e+02
1.965592788898879064e+02
2.059819208137300848e+02
2.001611831557856078e+02
1.875407461671188969e+02
1.884555531929995595e+02
1.934104923914960636e+02
1.974864473203858779e+02
1.857758183614877510e+02
1.884501542367671334e+02
1.905169352724275029e+02
1.878578869623334811e+02
2.041593466386990201e+02
1.945338733561723927e+02
1.813959525633100895e+02
1.802634210181217043e+02
2.119865739075642068e+02
1.961555517209336301e+02
1.833673847452650136e+02
1.773323605348589354e+02
1.804476654899622474e+02
1.797703165788734623e+02
1.823236727807022532e+02
1.853968493096562327e+02
1.755224800785817081e+02
1.770810784411660279e+02
1.792846808258010753e+02
1.807075873948504920e+02
1.814362340726290483e+02
3.178809911301279385e+02
3.039134085403521226e+02
2.966440158940403649e+02
3.104950600115355428e+02
2.738994904898794971e+02
2.546135604666118581e+02
3.159648410682951862e+02
3.114852642084467789e+02
2.832709577475262677e+02
2.801756531975277653e+02
3.212103999144296722e+02
3.292101767704655231e+02
3.021239391599763167e+02
2.978426755694000576e+02
3.216066139310257199e+02
3.150057675155744050e+02
3.085523761677847574e+02
3.058751132275929763e+02
2.252150445925496172e+02
2.239018294491779670e+02
1.978851917885239970e+02
1.971947504259184427e+02
2.533610424230867295e+02
2.530984395704391829e+02
2.229487852339248946e+02
2.177887808334119200e+02
1.815299861692973593e+02
1.777440016840811268e+02
1.794578067885908297e+02
1.804141773571451779e+02
1.940106245192647521e+02
1.937330857243605635e+02
1.828125211428801720e+02
1.798090360116872262e+02
2.756317867543039597e+02
2.711871273261850774e+02
2.603193292915368033e+02
2.421001437025020095e+02
2.907207532010893942e+02
2.904544953435178627e+02
2.850554411941463400e+02
2.750423604923756216e+02
2.644599458585332741e+02
2.281483547967188770e+02
2.035594531327245704e+02
1.926388885512441504e+02
1.929676034187045843e+02
2.458303727489468145e+02
2.277379672761671827e+02
2.034829806506255920e+02
1.964587349243729477e+02
3.110520661775477151e+02
3.051109410846306673e+02
2.996677302771043969e+02
2.942686761277329310e+02
2.799772724989902031e+02
2.722900585434351228e+02
2.729700250336705949e+02
2.858560683152393835e+02
2.823191783196530196e+02
2.671406539714566861e+02
2.669831846593933165e+02
2.711335086193620327e+02
2.723798594777372273e+02
2.772678330218827796e+02
2.727346777088445720e+02
2.752972054393360395e+02
2.777181855270212623e+02
2.782321208783973248e+02
2.789331011943224325e+02
2.786824733835358074e+02
2.798029386660520572e+02
2.703500379040308985e+02
2.731573020649472596e+02
2.731893929430694357e+02
2.723644864052848789e+02
2.705789351924727271e+02
2.818980745164734003e+02
2.811638933071882889e+02
2.843337675663782989e+02
2.811959841853104649e+02
2.828748380784463734e+02
2.860617113591142697e+02
2.832943230450375722e+02
2.868670171857347100e+02
2.892761722729337635e+02
2.933677628388549579e+02
2.973622649332507422e+02
2.936564952273588460e+02
2.973241184275348132e+02
